No,ID,Bus_Stop_Name_MM,Bus_Stop_Name_EN,Township_MM,Township_EN,Road_MM,Road_EN,Latitude,Longitude,Google_Maps_URL,Source
1948,2948,တိုင်းရင်းသားကျေးရွာ (အာဆီယံ) (ထိပ်),National Races Village (Asean) (Corner),သာကေတ,Thaketa,National Races Village,National Races Village,16.804989,96.225288,"https://www.google.com/maps?q=16.804989,96.225288",YBS / YRTA Official
1949,2949,စံပြဈေး / ငမိုးရိပ် (ထိပ်),Sanpya Zay/ Nga Moe Yeik (Corner),သင်္ဃန်းကျွန်း,Thingangyun,သံသုမာလမ်း,Thanthumar Road,16.840541,96.209051,"https://www.google.com/maps?q=16.840541,96.209051",YBS / YRTA Official
1950,2950,ဇဝန (ထိပ်),Zawana (Corner),သင်္ဃန်းကျွန်း,Thingangyun,လေးထောင့်ကန်လမ်း,Lay Daung Kan Road,16.823121,96.190603,"https://www.google.com/maps?q=16.823121,96.190603",YBS / YRTA Official
1951,2951,သုဝဏ္ဏဘောလုံးကွင်း (ထိပ်),Thuwunna Stadium (Corner),သင်္ဃန်းကျွန်း,Thingangyun,ဝေဇယန္တာလမ်း,Waizayanta Road,16.821933,96.18063,"https://www.google.com/maps?q=16.821933,96.180630",YBS / YRTA Official
1952,2952,သုဝဏ္ဏလမ်းဆုံ (ထိပ်),Thuwunna Lan Sone (Corner),သင်္ဃန်းကျွန်း,Thingangyun,သံသုမာလမ်း,Thanthumar Road,16.817741,96.188536,"https://www.google.com/maps?q=16.817741,96.188536",YBS / YRTA Official
1953,2953,ကျိုက္ကဆံဘုရား (ထိပ်),Kyaikkasan Paya (Corner),သင်္ဃန်းကျွန်း,Thingangyun,ရတနာလမ်း,Yadanar Road,16.832121,96.186413,"https://www.google.com/maps?q=16.832121,96.186413",YBS / YRTA Official
1954,2954,ပြည်သာယာ (ထိပ်),Pyithaya (Corner),သင်္ဃန်းကျွန်း,Thingangyun,Pyithaya Street,Pyithaya Street,16.830629,96.174512,"https://www.google.com/maps?q=16.830629,96.174512",YBS / YRTA Official
1955,2955,ကျိုက်ခေါက်ဘုရား (ထိပ်),Kyaik Khauk Pagoda (Corner),သန်လျင်,Thanlyin,ကျိုက်ခေါက်ဘုရားလမ်း,Kyaik Khauk Pagoda Road,16.734505,96.266389,"https://www.google.com/maps?q=16.734505,96.266389",YBS / YRTA Official
1956,2956,ရေကြောင်းတက္ကသိုလ် (ထိပ်),Myanmar Maritime University (Corner),သန်လျင်,Thanlyin,Thanlyin,Thanlyin,16.701904,96.269903,"https://www.google.com/maps?q=16.701904,96.269903",YBS / YRTA Official
1957,2957,သန်လျင်မြို့မဈေး (ထိပ်),Thanlyin Myoma Zay (Corner),သန်လျင်,Thanlyin,Bogyoke Nay Win Road,Bogyoke Nay Win Road,16.765064,96.243788,"https://www.google.com/maps?q=16.765064,96.243788",YBS / YRTA Official
1958,2958,မြွေဘုရား (ထိပ်),Mway Paya (Snake Pagoda) (Corner),သန်လျင်,Thanlyin,သန်လျှင်-ကျောက်တန်းလမ်း,Thanlyin-Kyauktan Road,16.668556,96.328568,"https://www.google.com/maps?q=16.668556,96.328568",YBS / YRTA Official
1959,2959,နည်းပညာတက္ကသိုလ် (ဂျီတီယူ) (ထိပ်),Nee Pyinyar Takke Tho (G.T.U Thanlyin) (Corner),သန်လျင်,Thanlyin,သန်လျှင်-ကျောက်တန်းလမ်း,Thanlyin-Kyauktan Road,16.687608,96.313455,"https://www.google.com/maps?q=16.687608,96.313455",YBS / YRTA Official
1960,2960,အရှေ့ပိုင်းတက္ကသိုလ် (ထိပ်),East Yangon University (Taung Dagon) (Corner),သန်လျင်,Thanlyin,အမှတ်(၆)လမ်းမ,No. 6 Main Road,16.731721,96.283602,"https://www.google.com/maps?q=16.731721,96.283602",YBS / YRTA Official
1961,2961,ကြိုဆိုပါ၏ (ထိပ်),Kyo So Par Ei (Welcome) (Corner),သုံးခွ,Thongwa,အမှတ်(၆)လမ်းမ,No. 6 Main Road,16.765942,96.516223,"https://www.google.com/maps?q=16.765942,96.516223",YBS / YRTA Official
1962,2962,ခွန်ထိပ် (ထိပ်),Khun Htate (Corner),သုံးခွ,Thongwa,အမှတ်(၆)လမ်းမ,No. 6 Main Road,16.758676,96.512313,"https://www.google.com/maps?q=16.758676,96.512313",YBS / YRTA Official
1963,2963,ဘားလမ်း (ထိပ်),Bar Lan (Thongwa) (Corner),သုံးခွ,Thongwa,အမှတ်(၆)လမ်းမ,No. 6 Main Road,16.76452,96.513945,"https://www.google.com/maps?q=16.764520,96.513945",YBS / YRTA Official
1964,2964,(၁၂) ဂိတ် (ထိပ်),Sae-Hnit Gate (12 Gate) (Corner),အရှေ့ဒဂုံ,East Dagon,ကျန်စစ်သားလမ်း,Kyansitthar Road,16.897037,96.220354,"https://www.google.com/maps?q=16.897037,96.220354",YBS / YRTA Official
1965,2965,(၁၃) ဂိတ် (ထိပ်),Sae-Thone Gate (13 Gate) (Corner),အရှေ့ဒဂုံ,East Dagon,ကျန်စစ်သားလမ်း,Kyansitthar Road,16.883243,96.224282,"https://www.google.com/maps?q=16.883243,96.224282",YBS / YRTA Official
1966,2966,စည်ပင် (ထိပ်),Si Pin (East Dagon) (Corner),အရှေ့ဒဂုံ,East Dagon,Min Ye Kyaw Swar Road,Min Ye Kyaw Swar Road,16.932919,96.228341,"https://www.google.com/maps?q=16.932919,96.228341",YBS / YRTA Official
1967,2967,ကျုံးကြီးဂိတ် (ထိပ်),Kyone Gyi Gate (Corner),အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.782973,96.132903,"https://www.google.com/maps?q=16.782973,96.132903",YBS / YRTA Official
1968,2968,ဆင်မင်းဈေး (ထိပ်),Sin Min Zay (Corner),အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.788902,96.117578,"https://www.google.com/maps?q=16.788902,96.117578",YBS / YRTA Official
1969,2969,သခင်မြပန်းခြံ (ထိပ်),Thakhin Mya Pan Chan (Corner),အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.785702,96.137878,"https://www.google.com/maps?q=16.785702,96.137878",YBS / YRTA Official
1970,2970,သီရိမင်္ဂလာဈေးဟောင်း (ထိပ်),Thiri Mingalar Zay (Old) (Corner),အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.795732,96.115591,"https://www.google.com/maps?q=16.795732,96.115591",YBS / YRTA Official
1971,2971,ဥက္ကံ (ထိပ်),Okkan Station (Corner),ဥက္ကံ,Okkan,ပြည်လမ်း,Pyay Road,17.503039,95.853472,"https://www.google.com/maps?q=17.503039,95.853472",YBS / YRTA Official
1972,2972,အင်းစိန်ပန်းခြံ (ထိပ်),Insein Pan Chan (Corner),အင်းစိန်,Insein,မင်းကြီးလမ်း,Min Gyi Road,16.885736,96.108295,"https://www.google.com/maps?q=16.885736,96.108295",YBS / YRTA Official
1973,2973,အင်းစိန်ဈေး (ထိပ်),Insein Zay (Corner),အင်းစိန်,Insein,လှိုင်မြစ်လမ်း,Hlaing River Road,16.886571,96.09733,"https://www.google.com/maps?q=16.886571,96.097330",YBS / YRTA Official
1974,2974,အင်းစိန်ဆေးရုံကြီး (ထိပ်),Insein Say Yon Gyi (Corner),အင်းစိန်,Insein,မင်းကြီးလမ်း,Min Gyi Road,16.89516,96.10782,"https://www.google.com/maps?q=16.895160,96.107820",YBS / YRTA Official
1975,2975,စော်ဘွားကြီးကုန်း (ထိပ်),Saw Bwar Gyi Kone (Corner),အင်းစိန်,Insein,ပြည်လမ်း,Pyay Road,16.888858,96.122459,"https://www.google.com/maps?q=16.888858,96.122459",YBS / YRTA Official
1976,2976,ဒညင်းကုန်းလမ်းဆုံ (ထိပ်),Danyin Gone Lan Sone (Corner),အင်းစိန်,Insein,အောက်မင်္ဂလာဒုံလမ်း,Lower Mingalardon Road,16.93567,96.098521,"https://www.google.com/maps?q=16.935670,96.098521",YBS / YRTA Official
1977,2977,ကြို့ကုန်း (ထိပ်),Kyoe Kone (Corner),အင်းစိန်,Insein,ရန်ကုန်-အင်းစိန်လမ်း,Yangon-Insein Road,16.880068,96.107338,"https://www.google.com/maps?q=16.880068,96.107338",YBS / YRTA Official
1978,2978,ဘီပီအိုင် (ထိပ်),B.P.I (Corner),အင်းစိန်,Insein,ရန်ကုန်-အင်းစိန်လမ်း,Yangon-Insein Road,16.879801,96.110387,"https://www.google.com/maps?q=16.879801,96.110387",YBS / YRTA Official
1979,2979,ပြည်တော်သာ / ဂျီတီအိုင်ထိပ် (ထိပ်),Pyi Taw Thar/ G.T.I Htate (Corner),အင်းစိန်,Insein,အောက်မင်္ဂလာဒုံလမ်း,Lower Mingalardon Road,16.90427,96.09136,"https://www.google.com/maps?q=16.904270,96.091360",YBS / YRTA Official
1980,2980,အောင်ဆန်းဈေး (ထိပ်),Aung San Zay (Corner),အင်းစိန်,Insein,အောက်မင်္ဂလာဒုံလမ်း,Lower Mingalardon Road,16.915797,96.091704,"https://www.google.com/maps?q=16.915797,96.091704",YBS / YRTA Official
1981,2981,အုတ်ကျင်းဝ (ထိပ်),Oakyin Wa (Corner),အင်းစိန်,Insein,လမ်းသစ်လမ်း,Lan Thit Road,16.88589,96.106889,"https://www.google.com/maps?q=16.885890,96.106889",YBS / YRTA Official
1982,2982,ကျောင်းရှေ့/ကုန်းဆင်း (ဂိတ်),Kyaung Shae/ Kone Sin (Gate),ကမာရွတ်,Kamayut,လှည်းတန်းလမ်း,Hledan Road,16.820785,96.127046,"https://www.google.com/maps?q=16.820785,96.127046",YBS / YRTA Official
